"ID","exon_merge","CDS_merge"
"ENSP00000348799_nt",3463,2046
"ENSP00000348812_nt",9472,5736
"ENSP00000348813_nt",1116,879
"ENSP00000348815_nt",1810,897
"ENSP00000348821_nt",5847,5055
"ENSP00000348822_nt",4503,2586
"ENSP00000348828_nt",5254,2613
"ENSP00000348831_nt",1917,492
"ENSP00000348838_nt",850,537
"ENSP00000348842_nt",8320,5874
"ENSP00000348849_nt",1183,345
"ENSP00000348886_nt",1278,1068
"ENSP00000348888_nt",4279,2292
"ENSP00000348901_nt",1906,1470
"ENSP00000348911_nt",1487,1203
"ENSP00000348912_nt",3677,2439
"ENSP00000348915_nt",1706,1185
"ENSP00000348918_nt",615,366
"ENSP00000348931_nt",2086,498
"ENSP00000348933_nt",3626,624
"ENSP00000348936_nt",2572,2076
"ENSP00000348944_nt",2621,789
"ENSP00000348959_nt",8576,1923
"ENSP00000348982_nt",5455,4623
"ENSP00000348984_nt",8813,7278
"ENSP00000348996_nt",1372,825
"ENSP00000349016_nt",1985,1131
"ENSP00000349017_nt",4612,4146
"ENSP00000349022_nt",2948,1188
"ENSP00000349041_nt",1770,342
"ENSP00000349052_nt",1463,1167
"ENSP00000349076_nt",4351,3570
"ENSP00000349078_nt",1478,1257
"ENSP00000349085_nt",1710,927
"ENSP00000349087_nt",2748,1860
"ENSP00000349116_nt",3091,1632
"ENSP00000349124_nt",4984,1251
"ENSP00000349142_nt",1163,894
"ENSP00000349143_nt",3590,1569
"ENSP00000349147_nt",5959,2853
"ENSP00000349150_nt",2833,1830
"ENSP00000349156_nt",2415,939
"ENSP00000349161_nt",3037,1908
"ENSP00000349174_nt",3144,1380
"ENSP00000349205_nt",5015,4074
"ENSP00000349208_nt",5128,2919
"ENSP00000349238_nt",4915,4428
"ENSP00000349250_nt",1147,600
"ENSP00000349252_nt",5213,3510
"ENSP00000349270_nt",506,423
"ENSP00000349274_nt",4932,3627
"ENSP00000349285_nt",2023,1566
"ENSP00000349291_nt",5173,3750
"ENSP00000349298_nt",1666,1335
"ENSP00000349305_nt",7673,6729
"ENSP00000349324_nt",1718,777
"ENSP00000349325_nt",6680,4497
"ENSP00000349336_nt",1131,498
"ENSP00000349351_nt",6427,2565
"ENSP00000349356_nt",3471,2022
"ENSP00000349358_nt",2919,975
"ENSP00000349359_nt",2626,1140
"ENSP00000349365_nt",1044,729
"ENSP00000349393_nt",4096,2733
"ENSP00000349396_nt",3003,1818
"ENSP00000349401_nt",4004,1689
"ENSP00000349430_nt",381,378
"ENSP00000349436_nt",2949,2589
"ENSP00000349437_nt",14044,7473
"ENSP00000349439_nt",3178,2955
"ENSP00000349446_nt",1468,990
"ENSP00000349456_nt",4803,1653
"ENSP00000349458_nt",6227,1896
"ENSP00000349459_nt",294,291
"ENSP00000349465_nt",2055,1245
"ENSP00000349486_nt",5218,4965
"ENSP00000349490_nt",2088,963
"ENSP00000349493_nt",569,345
"ENSP00000349494_nt",3967,1977
"ENSP00000349496_nt",3439,1071
"ENSP00000349503_nt",3528,1347
"ENSP00000349541_nt",3828,1170
"ENSP00000349543_nt",4317,915
"ENSP00000349560_nt",1133,639
"ENSP00000349568_nt",5365,4995
"ENSP00000349571_nt",8237,5004
"ENSP00000349575_nt",3391,651
"ENSP00000349576_nt",1931,567
"ENSP00000349577_nt",2462,1800
"ENSP00000349588_nt",14196,11871
"ENSP00000349593_nt",1257,876
"ENSP00000349594_nt",1442,1206
"ENSP00000349595_nt",3532,3003
"ENSP00000349596_nt",9413,1395
"ENSP00000349616_nt",4018,1158
"ENSP00000349629_nt",9899,8589
"ENSP00000349640_nt",1428,1425
"ENSP00000349658_nt",7988,1521
"ENSP00000349669_nt",464,402
"ENSP00000349677_nt",2986,1308
"ENSP00000349678_nt",1372,1062
"ENSP00000349685_nt",14019,11991
"ENSP00000349687_nt",3896,579
"ENSP00000349689_nt",4569,1092
"ENSP00000349696_nt",2198,1248
"ENSP00000349705_nt",2863,2586
"ENSP00000349708_nt",4330,3975
"ENSP00000349709_nt",958,789
"ENSP00000349722_nt",660,447
"ENSP00000349723_nt",7559,2682
"ENSP00000349727_nt",1729,1488
"ENSP00000349732_nt",2655,486
"ENSP00000349748_nt",3747,2121
"ENSP00000349770_nt",1680,1542
"ENSP00000349773_nt",3045,237
"ENSP00000349781_nt",5717,3360
"ENSP00000349783_nt",3991,3573
"ENSP00000349785_nt",1182,441
"ENSP00000349790_nt",4761,2763
"ENSP00000349796_nt",3186,1929
"ENSP00000349805_nt",5980,891
"ENSP00000349811_nt",3772,1371
"ENSP00000349824_nt",7953,1980
"ENSP00000349860_nt",8703,2097
"ENSP00000349874_nt",2102,1056
"ENSP00000349877_nt",3861,3612
"ENSP00000349878_nt",2380,720
"ENSP00000349882_nt",4795,1737
"ENSP00000349884_nt",938,348
"ENSP00000349887_nt",1280,1044
"ENSP00000349891_nt",4137,2469
"ENSP00000349893_nt",2038,1149
"ENSP00000349923_nt",949,429
"ENSP00000349929_nt",2304,1305
"ENSP00000349930_nt",1111,1035
"ENSP00000349931_nt",1844,1422
"ENSP00000349945_nt",946,942
"ENSP00000349955_nt",1850,936
"ENSP00000349957_nt",881,588
"ENSP00000349960_nt",1917,1125
"ENSP00000349967_nt",1593,1068
"ENSP00000349968_nt",557,547
"ENSP00000349970_nt",1357,1164
"ENSP00000349971_nt",1316,756
"ENSP00000349977_nt",2870,2679
"ENSP00000350005_nt",716,459
"ENSP00000350009_nt",4155,2826
"ENSP00000350011_nt",1294,582
"ENSP00000350012_nt",5679,2160
"ENSP00000350018_nt",2852,2103
"ENSP00000350024_nt",2514,1368
"ENSP00000350028_nt",3383,3009
"ENSP00000350032_nt",6821,3117
"ENSP00000350036_nt",4201,3705
"ENSP00000350050_nt",4068,501
"ENSP00000350071_nt",2799,2391
"ENSP00000350075_nt",7591,678
"ENSP00000350078_nt",2188,1782
"ENSP00000350085_nt",5249,2454
"ENSP00000350090_nt",3011,960
"ENSP00000350094_nt",3083,2328
"ENSP00000350098_nt",801,489
"ENSP00000350102_nt",4148,1269
"ENSP00000350132_nt",2001,156
"ENSP00000350136_nt",5830,1158
"ENSP00000350140_nt",5145,5133
"ENSP00000350162_nt",5567,4590
"ENSP00000350170_nt",8711,1863
"ENSP00000350186_nt",2175,1599
"ENSP00000350195_nt",4136,3864
"ENSP00000350198_nt",7683,1107
"ENSP00000350199_nt",4176,2847
"ENSP00000350221_nt",5193,3816
"ENSP00000350222_nt",1124,972
"ENSP00000350228_nt",3295,2712
"ENSP00000350248_nt",930,927
"ENSP00000350249_nt",4080,1902
"ENSP00000350256_nt",2569,1107
"ENSP00000350260_nt",3550,594
"ENSP00000350265_nt",3162,2625
"ENSP00000350266_nt",2077,1413
"ENSP00000350267_nt",6052,3615
"ENSP00000350278_nt",1281,1128
"ENSP00000350295_nt",2697,1953
"ENSP00000350310_nt",8968,3615
"ENSP00000350314_nt",2930,1737
"ENSP00000350331_nt",2699,834
"ENSP00000350332_nt",3593,3423
"ENSP00000350333_nt",4173,3249
"ENSP00000350336_nt",552,291
"ENSP00000350352_nt",2142,1977
"ENSP00000350353_nt",6128,786
"ENSP00000350358_nt",1786,1449
"ENSP00000350359_nt",8532,1524
"ENSP00000350364_nt",12811,1062
"ENSP00000350369_nt",5040,486
"ENSP00000350377_nt",7555,2634
"ENSP00000350378_nt",2027,411
"ENSP00000350387_nt",2055,1419
"ENSP00000350402_nt",2666,1242
"ENSP00000350406_nt",1482,1326
"ENSP00000350418_nt",2338,1716
"ENSP00000350425_nt",1473,1188
"ENSP00000350447_nt",4214,3795
"ENSP00000350474_nt",1026,924
"ENSP00000350491_nt",1393,1260
"ENSP00000350512_nt",1480,1002
"ENSP00000350531_nt",1137,447
"ENSP00000350541_nt",4581,2970
"ENSP00000350547_nt",4312,2310
"ENSP00000350549_nt",1173,1071
"ENSP00000350558_nt",2164,1803
"ENSP00000350570_nt",974,444
"ENSP00000350574_nt",2781,1710
"ENSP00000350576_nt",4356,2079
"ENSP00000350592_nt",1664,942
"ENSP00000350616_nt",1938,1440
"ENSP00000350630_nt",6756,3045
"ENSP00000350633_nt",2114,708
"ENSP00000350639_nt",2500,1146
"ENSP00000350651_nt",3499,2073
"ENSP00000350661_nt",652,507
"ENSP00000350667_nt",1800,978
"ENSP00000350676_nt",6024,3180
"ENSP00000350681_nt",10239,1293
"ENSP00000350686_nt",4646,2814
"ENSP00000350698_nt",1817,1365
"ENSP00000350704_nt",2355,609
"ENSP00000350708_nt",4119,1227
"ENSP00000350716_nt",2052,636
"ENSP00000350718_nt",3738,2127
"ENSP00000350734_nt",4528,1725
"ENSP00000350773_nt",3290,1623
"ENSP00000350785_nt",5743,4290
"ENSP00000350786_nt",2741,1998
"ENSP00000350833_nt",2405,882
"ENSP00000350836_nt",1692,936
"ENSP00000350844_nt",8615,1173
"ENSP00000350848_nt",2126,846
"ENSP00000350856_nt",2250,669
"ENSP00000350865_nt",1965,1683
"ENSP00000350874_nt",3256,954
"ENSP00000350878_nt",4206,1134
"ENSP00000350881_nt",4177,1986
"ENSP00000350894_nt",2225,1254
"ENSP00000350896_nt",4329,2961
"ENSP00000350911_nt",2228,1188
"ENSP00000350914_nt",3330,1029
"ENSP00000350928_nt",3604,1782
"ENSP00000350937_nt",2782,1263
"ENSP00000350940_nt",3056,2862
"ENSP00000350945_nt",12220,5565
"ENSP00000350961_nt",2755,336
"ENSP00000350976_nt",1346,675
"ENSP00000350990_nt",5795,5187
"ENSP00000351021_nt",616,480
"ENSP00000351035_nt",1885,900
"ENSP00000351040_nt",5152,1149
"ENSP00000351047_nt",3457,1446
"ENSP00000351052_nt",1972,1506
"ENSP00000351059_nt",3151,1161
"ENSP00000351068_nt",2271,705
"ENSP00000351075_nt",3404,2466
"ENSP00000351100_nt",4080,1149
"ENSP00000351108_nt",1796,996
"ENSP00000351113_nt",11706,9039
"ENSP00000351118_nt",3635,2535
"ENSP00000351132_nt",3297,2073
"ENSP00000351137_nt",2667,2565
"ENSP00000351138_nt",3637,1779
"ENSP00000351141_nt",3656,1188
"ENSP00000351147_nt",2024,1485
"ENSP00000351155_nt",2647,1674
"ENSP00000351157_nt",3548,1080
"ENSP00000351163_nt",7327,5454
"ENSP00000351185_nt",4208,3180
"ENSP00000351190_nt",3193,2838
"ENSP00000351206_nt",4753,2052
"ENSP00000351207_nt",10490,5418
"ENSP00000351209_nt",3964,2928
"ENSP00000351211_nt",945,942
"ENSP00000351218_nt",2065,474
"ENSP00000351244_nt",1311,1185
"ENSP00000351250_nt",8339,3381
"ENSP00000351255_nt",2769,2244
"ENSP00000351258_nt",801,798
"ENSP00000351273_nt",2930,1614
"ENSP00000351280_nt",2233,2022
"ENSP00000351284_nt",2710,1254
"ENSP00000351310_nt",9581,6789
"ENSP00000351314_nt",1218,819
"ENSP00000351318_nt",7138,4155
"ENSP00000351325_nt",1657,339
"ENSP00000351327_nt",2881,2562
"ENSP00000351333_nt",5463,1482
"ENSP00000351342_nt",3135,1695
"ENSP00000351345_nt",1217,387
"ENSP00000351379_nt",530,411
"ENSP00000351380_nt",1978,609
"ENSP00000351391_nt",3147,981
"ENSP00000351395_nt",439,249
"ENSP00000351407_nt",4887,2367
"ENSP00000351410_nt",3576,1143
"ENSP00000351416_nt",10784,7809
"ENSP00000351430_nt",1684,234
"ENSP00000351446_nt",3151,1002
"ENSP00000351466_nt",930,927
"ENSP00000351473_nt",2291,921
"ENSP00000351475_nt",4326,3990
"ENSP00000351482_nt",2183,1113
"ENSP00000351490_nt",1546,480
"ENSP00000351492_nt",513,219
"ENSP00000351497_nt",2115,930
"ENSP00000351520_nt",5861,1848
"ENSP00000351530_nt",4113,2397
"ENSP00000351536_nt",4530,2094
"ENSP00000351539_nt",3851,1593
"ENSP00000351569_nt",850,309
"ENSP00000351575_nt",11073,7872
"ENSP00000351591_nt",3046,2544
"ENSP00000351596_nt",5706,4692
"ENSP00000351602_nt",6059,1590
"ENSP00000351605_nt",3788,2118
"ENSP00000351614_nt",3126,1740
"ENSP00000351631_nt",3952,1017
"ENSP00000351632_nt",1319,672
"ENSP00000351642_nt",1378,633
"ENSP00000351644_nt",1951,1572
"ENSP00000351646_nt",2743,1770
"ENSP00000351669_nt",4575,1386
"ENSP00000351671_nt",800,288
"ENSP00000351682_nt",2215,1521
"ENSP00000351686_nt",6322,3480
"ENSP00000351695_nt",1497,1401
"ENSP00000351697_nt",10815,9390
"ENSP00000351706_nt",1942,1659
"ENSP00000351727_nt",2962,1218
"ENSP00000351732_nt",3169,2718
"ENSP00000351737_nt",989,690
"ENSP00000351755_nt",2687,1092
"ENSP00000351769_nt",1933,1479
"ENSP00000351770_nt",5090,4236
"ENSP00000351777_nt",4370,2418
"ENSP00000351783_nt",2731,1356
"ENSP00000351789_nt",3750,1254
"ENSP00000351790_nt",6013,3960
"ENSP00000351811_nt",4800,4203
"ENSP00000351813_nt",3926,834
"ENSP00000351832_nt",7257,4179
"ENSP00000351856_nt",1629,1626
"ENSP00000351875_nt",4359,4176
"ENSP00000351883_nt",1626,1485
"ENSP00000351884_nt",387,291
"ENSP00000351894_nt",7081,6189
"ENSP00000351905_nt",4605,1776
"ENSP00000351908_nt",5197,4122
"ENSP00000351922_nt",12247,11730
"ENSP00000351926_nt",3286,2931
"ENSP00000351929_nt",2004,786
"ENSP00000351933_nt",5710,1851
"ENSP00000351937_nt",3645,1827
"ENSP00000351942_nt",1568,909
"ENSP00000351947_nt",5017,3084
"ENSP00000351957_nt",7576,3423
"ENSP00000351981_nt",1887,1095
"ENSP00000351989_nt",451,234
"ENSP00000351990_nt",1825,1611
"ENSP00000352011_nt",7648,7131
"ENSP00000352021_nt",2854,639
"ENSP00000352028_nt",3027,2187
"ENSP00000352035_nt",3253,2616
"ENSP00000352047_nt",3347,912
"ENSP00000352064_nt",1407,699
"ENSP00000352069_nt",4515,2610
"ENSP00000352071_nt",4268,3468
"ENSP00000352091_nt",7023,5451
"ENSP00000352097_nt",3103,228
"ENSP00000352119_nt",2250,390
"ENSP00000352121_nt",5377,3306
"ENSP00000352128_nt",2098,1032
"ENSP00000352138_nt",2874,2271
"ENSP00000352144_nt",2385,1032
"ENSP00000352162_nt",4729,1101
"ENSP00000352163_nt",594,375
"ENSP00000352167_nt",2385,909
"ENSP00000352172_nt",4946,1620
"ENSP00000352173_nt",1131,636
"ENSP00000352175_nt",2315,810
"ENSP00000352177_nt",3325,2460
"ENSP00000352185_nt",5569,3288
"ENSP00000352208_nt",6719,6183
"ENSP00000352216_nt",4389,1623
"ENSP00000352219_nt",1454,1257
"ENSP00000352222_nt",3629,1758
"ENSP00000352233_nt",3455,900
"ENSP00000352248_nt",1417,972
"ENSP00000352264_nt",5412,1917
"ENSP00000352265_nt",1114,870
"ENSP00000352268_nt",3662,1221
"ENSP00000352270_nt",1200,468
"ENSP00000352271_nt",3067,840
"ENSP00000352272_nt",1541,897
"ENSP00000352282_nt",2691,1218
"ENSP00000352284_nt",2383,648
"ENSP00000352288_nt",6335,5514
"ENSP00000352295_nt",627,489
"ENSP00000352305_nt",939,936
"ENSP00000352314_nt",4312,1884
"ENSP00000352319_nt",1991,1770
"ENSP00000352323_nt",1923,1020
"ENSP00000352358_nt",2928,2295
"ENSP00000352385_nt",4038,1656
"ENSP00000352400_nt",7600,6270
"ENSP00000352401_nt",2569,684
"ENSP00000352408_nt",1472,987
"ENSP00000352414_nt",1714,648
"ENSP00000352420_nt",8486,918
"ENSP00000352424_nt",5337,345
"ENSP00000352425_nt",3075,1677
"ENSP00000352427_nt",2247,885
"ENSP00000352438_nt",1814,1098
"ENSP00000352444_nt",5958,2334
"ENSP00000352447_nt",5493,1803
"ENSP00000352455_nt",2845,519
"ENSP00000352456_nt",2404,1647
"ENSP00000352458_nt",1173,288
"ENSP00000352463_nt",7410,5880
"ENSP00000352510_nt",8686,4233
"ENSP00000352513_nt",5010,807
"ENSP00000352516_nt",5206,4896
"ENSP00000352522_nt",2007,1449
"ENSP00000352527_nt",3756,1497
"ENSP00000352540_nt",5197,501
"ENSP00000352547_nt",2761,2385
"ENSP00000352561_nt",3696,1524
"ENSP00000352565_nt",2780,651
"ENSP00000352572_nt",10560,10008
"ENSP00000352581_nt",7141,4545
"ENSP00000352584_nt",1590,948
"ENSP00000352601_nt",6886,2139
"ENSP00000352604_nt",957,954
"ENSP00000352614_nt",5819,3555
"ENSP00000352622_nt",7274,1842
"ENSP00000352626_nt",975,972
"ENSP00000352639_nt",919,807
"ENSP00000352645_nt",3348,2196
"ENSP00000352655_nt",5322,2493
"ENSP00000352668_nt",5332,2796
"ENSP00000352671_nt",1892,858
"ENSP00000352672_nt",1834,1119
"ENSP00000352676_nt",5695,2124
"ENSP00000352678_nt",2484,2358
"ENSP00000352702_nt",3165,1842
"ENSP00000352706_nt",1939,1158
"ENSP00000352710_nt",1044,1041
"ENSP00000352717_nt",924,921
"ENSP00000352738_nt",4883,1446
"ENSP00000352782_nt",1125,723
"ENSP00000352785_nt",4526,3177
"ENSP00000352798_nt",6586,5262
"ENSP00000352820_nt",1912,1428
"ENSP00000352821_nt",7380,1464
"ENSP00000352833_nt",3654,2421
"ENSP00000352834_nt",5145,3189
"ENSP00000352835_nt",1170,462
"ENSP00000352836_nt",2301,1704
"ENSP00000352846_nt",3600,2709
"ENSP00000352849_nt",2642,1026
"ENSP00000352852_nt",985,429
"ENSP00000352900_nt",2041,1389
"ENSP00000352904_nt",2475,1830
"ENSP00000352920_nt",4175,3426
"ENSP00000352925_nt",12677,11577
"ENSP00000352926_nt",1690,1302
"ENSP00000352928_nt",4078,306
"ENSP00000352929_nt",2642,1248
"ENSP00000352936_nt",3656,3282
"ENSP00000352941_nt",2940,1278
"ENSP00000352956_nt",10040,1317
"ENSP00000352976_nt",2402,1080
"ENSP00000352992_nt",1241,873
"ENSP00000352995_nt",5733,3519
"ENSP00000353007_nt",4915,2610
"ENSP00000353010_nt",13684,6234
"ENSP00000353013_nt",2267,1470
"ENSP00000353025_nt",2508,681
"ENSP00000353030_nt",7727,5721
"ENSP00000353032_nt",1836,1212
"ENSP00000353044_nt",939,936
"ENSP00000353048_nt",2060,1671
"ENSP00000353058_nt",2335,1476
"ENSP00000353072_nt",3290,3156
"ENSP00000353073_nt",1876,1314
"ENSP00000353089_nt",1927,663
"ENSP00000353093_nt",1131,351
"ENSP00000353094_nt",1956,1086
"ENSP00000353098_nt",4169,1926
"ENSP00000353099_nt",1229,798
"ENSP00000353104_nt",3245,1002
"ENSP00000353109_nt",10806,8958
"ENSP00000353128_nt",2599,1389
"ENSP00000353129_nt",2587,1419
"ENSP00000353142_nt",2537,1458
"ENSP00000353151_nt",1747,960
"ENSP00000353165_nt",2439,729
"ENSP00000353192_nt",2296,1827
"ENSP00000353198_nt",1053,291
"ENSP00000353203_nt",1139,354
"ENSP00000353210_nt",1392,369
"ENSP00000353224_nt",5111,2280
"ENSP00000353238_nt",6894,1200
"ENSP00000353245_nt",1839,1269
"ENSP00000353246_nt",3991,900
"ENSP00000353249_nt",3177,2658
"ENSP00000353259_nt",1858,897
"ENSP00000353269_nt",2061,1773
"ENSP00000353292_nt",3481,2184
"ENSP00000353295_nt",2165,1185
"ENSP00000353331_nt",2942,2124
"ENSP00000353332_nt",4623,3900
"ENSP00000353343_nt",954,951
"ENSP00000353346_nt",2148,657
"ENSP00000353373_nt",2193,1158
"ENSP00000353377_nt",2711,1539
"ENSP00000353393_nt",9059,7053
"ENSP00000353397_nt",1116,306
"ENSP00000353408_nt",3944,1731
"ENSP00000353415_nt",2007,1143
"ENSP00000353422_nt",15320,9522
"ENSP00000353444_nt",5340,645
"ENSP00000353452_nt",7738,5742
"ENSP00000353458_nt",6010,4668
"ENSP00000353462_nt",2619,2358
"ENSP00000353465_nt",1468,1248
"ENSP00000353470_nt",1575,1089
"ENSP00000353475_nt",1542,633
"ENSP00000353491_nt",3350,1686
"ENSP00000353500_nt",970,639
"ENSP00000353508_nt",9711,5481
"ENSP00000353512_nt",3198,2562
"ENSP00000353516_nt",945,942
"ENSP00000353518_nt",6347,3402
"ENSP00000353537_nt",931,927
"ENSP00000353538_nt",3813,3096
"ENSP00000353542_nt",682,216
"ENSP00000353557_nt",4852,1224
"ENSP00000353575_nt",1659,1356
"ENSP00000353582_nt",6662,2793
"ENSP00000353590_nt",7762,6021
"ENSP00000353608_nt",6939,2688
"ENSP00000353622_nt",5050,3819
"ENSP00000353625_nt",2855,1773
"ENSP00000353639_nt",488,459
"ENSP00000353643_nt",1824,864
"ENSP00000353646_nt",6782,3573
"ENSP00000353650_nt",551,420
"ENSP00000353652_nt",3978,1884
"ENSP00000353654_nt",6281,5136
"ENSP00000353655_nt",6268,3450
"ENSP00000353661_nt",1623,687
"ENSP00000353670_nt",3960,3648
"ENSP00000353679_nt",2360,2250
"ENSP00000353695_nt",2154,1899
"ENSP00000353698_nt",2060,1230
"ENSP00000353706_nt",3591,252
"ENSP00000353717_nt",5830,4281
"ENSP00000353720_nt",2006,1704
"ENSP00000353731_nt",3904,2298
"ENSP00000353732_nt",3370,1641
"ENSP00000353734_nt",4430,1389
"ENSP00000353735_nt",4098,3135
"ENSP00000353739_nt",4252,1071
"ENSP00000353741_nt",3742,1311
"ENSP00000353742_nt",1193,630
"ENSP00000353767_nt",2411,1809
"ENSP00000353769_nt",4306,3936
"ENSP00000353770_nt",3673,1347
"ENSP00000353785_nt",6022,657
"ENSP00000353791_nt",2330,2118
"ENSP00000353793_nt",5996,3387
"ENSP00000353796_nt",1666,1590
"ENSP00000353820_nt",1684,1491
"ENSP00000353824_nt",2369,978
"ENSP00000353826_nt",3236,2877
"ENSP00000353846_nt",8007,2220
"ENSP00000353847_nt",2103,1200
"ENSP00000353854_nt",4517,3141
"ENSP00000353863_nt",9651,2382
"ENSP00000353864_nt",2241,1740
"ENSP00000353868_nt",2016,1362
"ENSP00000353874_nt",3870,3096
"ENSP00000353893_nt",773,504
"ENSP00000353904_nt",4047,1365
"ENSP00000353910_nt",5166,1725
"ENSP00000353920_nt",6604,2223
"ENSP00000353922_nt",4844,2421
"ENSP00000353942_nt",3041,2622
"ENSP00000353953_nt",4655,1062
"ENSP00000353959_nt",3860,2112
"ENSP00000353971_nt",2242,1524
"ENSP00000353988_nt",1061,942
"ENSP00000353998_nt",5899,528
"ENSP00000354001_nt",739,438
"ENSP00000354003_nt",2659,450
"ENSP00000354020_nt",1901,1545
"ENSP00000354024_nt",2962,2706
"ENSP00000354039_nt",4284,3357
"ENSP00000354040_nt",5075,1902
"ENSP00000354053_nt",1880,1047
"ENSP00000354070_nt",764,474
"ENSP00000354080_nt",9808,2964
"ENSP00000354085_nt",8221,7626
"ENSP00000354089_nt",5726,2361
"ENSP00000354090_nt",2035,1188
"ENSP00000354109_nt",4296,3792
"ENSP00000354111_nt",5213,594
"ENSP00000354125_nt",3055,2442
"ENSP00000354130_nt",2861,1398
"ENSP00000354152_nt",3013,1149
"ENSP00000354159_nt",3359,3072
"ENSP00000354194_nt",3766,1407
"ENSP00000354201_nt",3122,1062
"ENSP00000354204_nt",620,456
"ENSP00000354206_nt",3071,2166
"ENSP00000354213_nt",5367,1170
"ENSP00000354218_nt",3104,2484
"ENSP00000354223_nt",962,327
"ENSP00000354238_nt",7442,2775
"ENSP00000354251_nt",4989,3402
"ENSP00000354255_nt",2267,1956
"ENSP00000354280_nt",966,912
"ENSP00000354294_nt",858,789
"ENSP00000354305_nt",5495,1812
"ENSP00000354312_nt",3892,585
"ENSP00000354313_nt",4315,1734
"ENSP00000354314_nt",1668,1092
"ENSP00000354335_nt",4442,2148
"ENSP00000354340_nt",2154,1389
"ENSP00000354360_nt",6133,4725
"ENSP00000354361_nt",4957,2322
"ENSP00000354376_nt",1110,639
"ENSP00000354377_nt",8738,1683
"ENSP00000354394_nt",4310,2250
"ENSP00000354398_nt",3311,1194
"ENSP00000354410_nt",3508,3204
"ENSP00000354412_nt",2752,1851
"ENSP00000354414_nt",2840,1383
"ENSP00000354416_nt",3126,381
"ENSP00000354451_nt",5988,4893
"ENSP00000354453_nt",2429,1383
"ENSP00000354458_nt",2356,1752
"ENSP00000354461_nt",3256,786
"ENSP00000354468_nt",2938,1002
"ENSP00000354476_nt",5240,3423
"ENSP00000354478_nt",2640,765
"ENSP00000354481_nt",3558,2349
"ENSP00000354487_nt",5990,3375
"ENSP00000354490_nt",5421,3060
"ENSP00000354497_nt",4891,3051
"ENSP00000354498_nt",5753,4131
"ENSP00000354501_nt",1849,1350
"ENSP00000354511_nt",2437,813
"ENSP00000354518_nt",2246,1116
"ENSP00000354519_nt",5063,3396
"ENSP00000354522_nt",3738,2295
"ENSP00000354525_nt",883,648
"ENSP00000354532_nt",1509,867
"ENSP00000354536_nt",7116,3882
"ENSP00000354541_nt",5092,2469
"ENSP00000354543_nt",11154,2340
"ENSP00000354547_nt",2029,1602
"ENSP00000354553_nt",1604,1218
"ENSP00000354558_nt",8677,7647
"ENSP00000354560_nt",2957,2376
"ENSP00000354566_nt",1548,621
"ENSP00000354571_nt",2625,981
"ENSP00000354574_nt",2300,1611
"ENSP00000354575_nt",2210,1947
"ENSP00000354579_nt",2159,546
"ENSP00000354580_nt",683,615
"ENSP00000354583_nt",6318,1227
"ENSP00000354586_nt",6768,4758
"ENSP00000354590_nt",1079,477
"ENSP00000354592_nt",2978,1731
"ENSP00000354607_nt",6708,1755
"ENSP00000354608_nt",1759,924
"ENSP00000354610_nt",2181,1533
"ENSP00000354620_nt",5225,1866
"ENSP00000354621_nt",5737,2271
"ENSP00000354622_nt",3828,1839
"ENSP00000354623_nt",3566,2721
"ENSP00000354633_nt",1580,633
"ENSP00000354645_nt",2123,1575
"ENSP00000354649_nt",4047,1101
"ENSP00000354652_nt",3029,1152
"ENSP00000354660_nt",1991,1119
"ENSP00000354663_nt",3144,2484
"ENSP00000354669_nt",1961,1551
"ENSP00000354671_nt",5738,5394
"ENSP00000354674_nt",4286,2013
"ENSP00000354675_nt",3974,1641
"ENSP00000354677_nt",1228,561
"ENSP00000354686_nt",5988,1818
"ENSP00000354688_nt",1648,1071
"ENSP00000354689_nt",2296,1113
"ENSP00000354691_nt",5390,2931
"ENSP00000354694_nt",2054,1323
"ENSP00000354707_nt",942,939
"ENSP00000354708_nt",1846,900
"ENSP00000354718_nt",9468,8451
"ENSP00000354720_nt",4114,3651
"ENSP00000354721_nt",3660,2103
"ENSP00000354722_nt",1390,432
"ENSP00000354723_nt",894,525
"ENSP00000354724_nt",5685,726
"ENSP00000354730_nt",3795,2436
"ENSP00000354733_nt",4923,4098
"ENSP00000354739_nt",633,495
